image_link,group_id,entity_name,entity_value,image_name,extracted_text,extracted_text_with_details
https://m.media-amazon.com/images/I/61ghMugUP8L.jpg,752266,voltage,"[110.0, 120.0] volt",6cb6184c-0d1d-4d51-bacb-3d4a466669fd.jpg,"['5.12in', '(13cm)', 'E12 BASE', 'Adjustment', 'length', 'RECOMMENDED BULBS', '19.7in-78.7in', '(Bulbs not included)', '(5Ocm-2oOcm)', 'Specifications', 'Voltage', '110 V-1Z0V', 'Wattage', '6OW MAX', 'Bulb base', 'E12', 'Material', 'Metal', 'Color', 'Gold', '15.56in', '(39.5cm)']","[[""[[219, 57], [341, 57], [341, 93], [219, 93]]"", ""5.12in"", ""0.996280577999621""], [""[[353, 53], [483, 53], [483, 93], [353, 93]]"", ""(13cm)"", ""0.999332044102227""], [""[[1030, 242], [1292, 242], [1292, 292], [1030, 292]]"", ""E12 BASE"", ""0.9913174318264396""], [""[[507, 333], [729, 333], [729, 375], [507, 375]]"", ""Adjustment"", ""0.9946425381034201""], [""[[555, 383], [685, 383], [685, 427], [555, 427]]"", ""length"", ""0.9437170888127907""], [""[[878, 650], [1442, 650], [1442, 700], [878, 700]]"", ""RECOMMENDED BULBS"", ""0.57599185955483""], [""[[494, 718], [732, 718], [732, 750], [494, 750]]"", ""19.7in-78.7in"", ""0.7149302426194473""], [""[[942, 697], [1377, 697], [1377, 754], [942, 754]]"", ""(Bulbs not included)"", ""0.5982624982443432""], [""[[483, 764], [739, 764], [739, 802], [483, 802]]"", ""(5Ocm-2oOcm)"", ""0.30707281470839914""], [""[[993, 883], [1359, 883], [1359, 945], [993, 945]]"", ""Specifications"", ""0.9084654340678704""], [""[[925, 981], [1100, 981], [1100, 1041], [925, 1041]]"", ""Voltage"", ""0.9992611593148588""], [""[[1191, 987], [1435, 987], [1435, 1029], [1191, 1029]]"", ""110 V-1Z0V"", ""0.5194810377892045""], [""[[933, 1071], [1120, 1071], [1120, 1131], [933, 1131]]"", ""Wattage"", ""0.9999742273595225""], [""[[1219, 1077], [1433, 1077], [1433, 1119], [1219, 1119]]"", ""6OW MAX"", ""0.5971053252087647""], [""[[935, 1180], [1139, 1180], [1139, 1221], [935, 1221]]"", ""Bulb base"", ""0.9932477841499004""], [""[[1250, 1178], [1337, 1178], [1337, 1222], [1250, 1222]]"", ""E12"", ""0.6618406772613525""], [""[[935, 1277], [1111, 1277], [1111, 1319], [935, 1319]]"", ""Material"", ""0.8059479730897807""], [""[[1262, 1276], [1385, 1276], [1385, 1320], [1262, 1320]]"", ""Metal"", ""0.740189517087892""], [""[[935, 1371], [1053, 1371], [1053, 1413], [935, 1413]]"", ""Color"", ""0.9999411433309986""], [""[[1255, 1371], [1359, 1371], [1359, 1411], [1255, 1411]]"", ""Gold"", ""0.9999740719795227""], [""[[173, 1535], [315, 1535], [315, 1571], [173, 1571]]"", ""15.56in"", ""0.9951597635529568""], [""[[327, 1533], [491, 1533], [491, 1571], [327, 1571]]"", ""(39.5cm)"", ""0.755548628974823""]]"
https://m.media-amazon.com/images/I/71e3HSFfrbL.jpg,186035,voltage,5.0 volt,fcc237f4-2ca1-4aa8-b760-b48a7e0e1c23.jpg,"['ALIMENTAR HASTA', 'DISPOSITIVOS', 'AL MISMO TIEMPO', 'Pantalla LED', 'Luz LED', 'Interincpaf', 'Lnterruptor', 'USB 5V/3A*3', 'QC 3.0', 'Sv 34', 'QC3,0', 'Interruptor AC', 'PD 65W', 'ACONIOFF', 'PDGSw Max', 'DC IN 15V', 'DC OUT 12V', 'DCIN T5v', 'DC OUT 12V', 'AC 150W']","[[""[[78, 102], [850, 102], [850, 204], [78, 204]]"", ""ALIMENTAR HASTA"", ""0.9994709196731401""], [""[[945, 101], [1525, 101], [1525, 209], [945, 209]]"", ""DISPOSITIVOS"", ""0.8378639337169085""], [""[[604, 240], [996, 240], [996, 290], [604, 290]]"", ""AL MISMO TIEMPO"", ""0.8397584339608908""], [""[[65, 456], [340, 456], [340, 512], [65, 512]]"", ""Pantalla LED"", ""0.4844679857081405""], [""[[1274, 498], [1446, 498], [1446, 546], [1274, 546]]"", ""Luz LED"", ""0.8711165970888141""], [""[[85, 639], [347, 639], [347, 755], [85, 755]]"", ""Interincpaf"", ""0.35648185991620657""], [""[[1267, 657], [1523, 657], [1523, 754], [1267, 754]]"", ""Lnterruptor"", ""0.6006103216810108""], [""[[68, 822], [338, 822], [338, 878], [68, 878]]"", ""USB 5V/3A*3"", ""0.9161519695645519""], [""[[1274, 807], [1421, 807], [1421, 867], [1274, 867]]"", ""QC 3.0"", ""0.7362987941224648""], [""[[702, 878], [768, 878], [768, 904], [702, 904]]"", ""Sv 34"", ""0.3691108895795445""], [""[[1030, 876], [1100, 876], [1100, 906], [1030, 906]]"", ""QC3,0"", ""0.8515418386205955""], [""[[26, 954], [341, 954], [341, 1016], [26, 1016]]"", ""Interruptor AC"", ""0.9394637329762936""], [""[[1274, 967], [1441, 967], [1441, 1018], [1274, 1018]]"", ""PD 65W"", ""0.7151957065037519""], [""[[512, 1006], [630, 1006], [630, 1036], [512, 1036]]"", ""ACONIOFF"", ""0.6697993987096578""], [""[[1000, 1014], [1128, 1014], [1128, 1042], [1000, 1042]]"", ""PDGSw Max"", ""0.7009006561087942""], [""[[130, 1116], [336, 1116], [336, 1164], [130, 1164]]"", ""DC IN 15V"", ""0.8637336609535256""], [""[[1276, 1115], [1528, 1115], [1528, 1164], [1276, 1164]]"", ""DC OUT 12V"", ""0.6495753137493082""], [""[[522, 1178], [628, 1178], [628, 1204], [522, 1204]]"", ""DCIN T5v"", ""0.359990536554464""], [""[[1006, 1174], [1132, 1174], [1132, 1200], [1006, 1200]]"", ""DC OUT 12V"", ""0.41442685938068236""], [""[[148, 1298], [336, 1298], [336, 1346], [148, 1346]]"", ""AC 150W"", ""0.7879441308678938""]]"
https://m.media-amazon.com/images/I/61AEHrjp7OL.jpg,709627,voltage,1.2 volt,7c08cfb1-14bd-44a6-928d-d5453713d7fa.jpg,"['ENVIRONMENTAL PROTECTION', 'Recyclable charging greatly improves the efficienc', 'use', '3)', '#', 'y', '0', 'CAN SAFELY CYCLE CHARGING FOR 300 TIMES', 'yof']","[[""[[204, 126], [1376, 126], [1376, 200], [204, 200]]"", ""ENVIRONMENTAL PROTECTION"", ""0.6696323764846857""], [""[[222, 246], [1204, 246], [1204, 298], [222, 298]]"", ""Recyclable charging greatly improves the efficienc"", ""0.6817775810654435""], [""[[1277, 253], [1351, 253], [1351, 289], [1277, 289]]"", ""use"", ""0.9996829275858663""], [""[[362, 518], [628, 518], [628, 925], [362, 925]]"", ""3)"", ""0.25224090619529854""], [""[[712, 630], [816, 630], [816, 856], [712, 856]]"", ""#"", ""0.35691853438644117""], [""[[711, 764], [812, 764], [812, 1036], [711, 1036]]"", ""y"", ""0.020113026126552747""], [""[[716, 1006], [764, 1006], [764, 1094], [716, 1094]]"", ""0"", ""0.27032813988387616""], [""[[210, 1485], [1392, 1485], [1392, 1538], [210, 1538]]"", ""CAN SAFELY CYCLE CHARGING FOR 300 TIMES"", ""0.7473664162930046""], [""[[1202.3700465834029, 250.27313509186865], [1277.1405473606796, 245.19716794046298], [1278.6299534165971, 288.72686490813135], [1203.8594526393204, 294.802832059537]]"", ""yof"", ""0.5874921679496765""]]"
https://m.media-amazon.com/images/I/51Na+Ym6mrL.jpg,179080,wattage,250.0 watt,0408543a-5074-4af9-b75f-ac46f141611d.jpg,"['Ausdauernder Akku', 'Bosch PowerPack 400', 'fur 45', '120km', 'Reichweite', 'ced', 'Starker', 'Mittelmotor', 'Bosch ActiveLine', 'mit 250 Wund', 'max 40 Nm']","[[""[[208, 12], [378, 12], [378, 36], [208, 36]]"", ""Ausdauernder Akku"", ""0.6020839323063661""], [""[[211, 37], [357, 37], [357, 53], [211, 53]]"", ""Bosch PowerPack 400"", ""0.9750020526823994""], [""[[211, 53], [251, 53], [251, 69], [211, 69]]"", ""fur 45"", ""0.9934843550915393""], [""[[257, 53], [305, 53], [305, 69], [257, 69]]"", ""120km"", ""0.6733005140154951""], [""[[211, 69], [285, 69], [285, 83], [211, 83]]"", ""Reichweite"", ""0.8376774058675623""], [""[[173, 141], [195, 141], [195, 155], [173, 155]]"", ""ced"", ""0.07512687562095682""], [""[[365, 293], [431, 293], [431, 313], [365, 313]]"", ""Starker"", ""0.974634275703124""], [""[[365, 313], [473, 313], [473, 333], [365, 333]]"", ""Mittelmotor"", ""0.9999732222638607""], [""[[369, 331], [473, 331], [473, 347], [369, 347]]"", ""Bosch ActiveLine"", ""0.9280744932310626""], [""[[367, 347], [459, 347], [459, 363], [367, 363]]"", ""mit 250 Wund"", ""0.651364002859595""], [""[[367, 363], [445, 363], [445, 377], [367, 377]]"", ""max 40 Nm"", ""0.8223099763168636""]]"
https://m.media-amazon.com/images/I/712xVfULgzL.jpg,752266,wattage,100.0 watt,17c06f58-4601-45c4-b063-707409182c31.jpg,"['Elliou Erwit / [00+]', 'Elliou Erwit / I00+]', 'Elliot Erwit / I00+]', 'FotograhuAtlz Nl}-2}Zolt', 'Fotgrahus 6 12 2013-232014', 'Fobografva 6./2 3013.23 20l4', 'Warm light 3000K', 'Nature light 4000K', 'White light 6000K', 'Press and hold for dimmable 10%~100%', '10', '100']","[[""[[207, 387], [327, 387], [327, 403], [207, 403]]"", ""Elliou Erwit / [00+]"", ""0.39647192941910187""], [""[[757, 389], [877, 389], [877, 405], [757, 405]]"", ""Elliou Erwit / I00+]"", ""0.34230641300094766""], [""[[1271, 389], [1391, 389], [1391, 405], [1271, 405]]"", ""Elliot Erwit / I00+]"", ""0.2734759877775332""], [""[[210, 402], [327, 402], [327, 417], [210, 417]]"", ""FotograhuAtlz Nl}-2}Zolt"", ""0.04533878960289978""], [""[[760, 403], [875, 403], [875, 420], [760, 420]]"", ""Fotgrahus 6 12 2013-232014"", ""0.09682004152572232""], [""[[1274, 403], [1391, 403], [1391, 420], [1274, 420]]"", ""Fobografva 6./2 3013.23 20l4"", ""0.10309168731052125""], [""[[120, 552], [440, 552], [440, 600], [120, 600]]"", ""Warm light 3000K"", ""0.8923864772568226""], [""[[621, 551], [956, 551], [956, 600], [621, 600]]"", ""Nature light 4000K"", ""0.6082383546594609""], [""[[1176, 550], [1496, 550], [1496, 600], [1176, 600]]"", ""White light 6000K"", ""0.8329566088517266""], [""[[503, 1429], [1159, 1429], [1159, 1471], [503, 1471]]"", ""Press and hold for dimmable 10%~100%"", ""0.9754686573060919""], [""[[342, 1540], [404, 1540], [404, 1596], [342, 1596]]"", ""10"", ""0.8169658964915002""], [""[[1167, 1537], [1261, 1537], [1261, 1597], [1167, 1597]]"", ""100"", ""0.9943638086358351""]]"
https://m.media-amazon.com/images/I/51m-AlhTa0L.jpg,318770,wattage,9.0 watt,dc35154b-1317-4bd0-83a1-c11f9686f0aa.jpg,"['K Um', 'FoRTHOSE', 'Khodare', '5', '33']","[[""[[849, 461], [895, 461], [895, 473], [849, 473]]"", ""K Um"", ""0.019741425290703773""], [""[[767, 469], [843, 469], [843, 483], [767, 483]]"", ""FoRTHOSE"", ""0.24389533798864368""], [""[[823, 479], [893, 479], [893, 493], [823, 493]]"", ""Khodare"", ""0.3597928771917568""], [""[[311, 793], [347, 793], [347, 837], [311, 837]]"", ""5"", ""0.3783770063269323""], [""[[315, 829], [343, 829], [343, 849], [315, 849]]"", ""33"", ""0.4300413117499347""]]"
https://m.media-amazon.com/images/I/71dJNiktQhL.jpg,179080,wattage,250.0 watt,3451544c-e787-4d1e-be97-9af192e03f11.jpg,"['120', '00', 'kr', '60', '30', 'ALLOY ONE-PC MOTOR', 'Riding load', 'O1o', '25KM/H(35)', '36V 250W', 'Sionbing', '""ing Sngien']","[[""[[1428, 44], [1500, 44], [1500, 98], [1428, 98]]"", ""120"", ""0.9928319454193115""], [""[[1352, 74], [1416, 74], [1416, 126], [1352, 126]]"", ""00"", ""0.9192125026135557""], [""[[1472, 96], [1500, 96], [1500, 122], [1472, 122]]"", ""kr"", ""0.3056929529471787""], [""[[1194, 196], [1270, 196], [1270, 250], [1194, 250]]"", ""60"", ""0.9998392557040359""], [""[[1155, 277], [1231, 277], [1231, 341], [1155, 341]]"", ""30"", ""0.9978286953875916""], [""[[60, 1214], [812, 1214], [812, 1288], [60, 1288]]"", ""ALLOY ONE-PC MOTOR"", ""0.9854732738586537""], [""[[1164, 1229], [1352, 1229], [1352, 1281], [1164, 1281]]"", ""Riding load"", ""0.9916445093820679""], [""[[1044, 1276], [1142, 1276], [1142, 1324], [1044, 1324]]"", ""O1o"", ""0.48188618628464386""], [""[[1166, 1276], [1430, 1276], [1430, 1332], [1166, 1332]]"", ""25KM/H(35)"", ""0.9972664710303989""], [""[[54, 1296], [952, 1296], [952, 1470], [54, 1470]]"", ""36V 250W"", ""0.6023066789677209""], [""[[1159, 1335], [1318, 1335], [1318, 1445], [1159, 1445]]"", ""Sionbing"", ""0.2221910904170458""], [""[[1254, 1341], [1432, 1341], [1432, 1446], [1254, 1446]]"", ""\""ing Sngien"", ""0.2579721806542811""]]"
https://m.media-amazon.com/images/I/518chMFNoYL.jpg,752266,wattage,324.0 watt,e6d2956f-9977-4f26-a710-7e6d2f7be298.jpg,"['ICLTPIOUT', '3241', '[', '23', '47', 'Install method', 'Embedded', '.24inch', '.62inch']","[[""[[39, 25], [243, 25], [243, 117], [39, 117]]"", ""ICLTPIOUT"", ""0.35654790994514657""], [""[[244, 0], [571, 0], [571, 123], [244, 123]]"", ""3241"", ""0.5628535151481628""], [""[[934, 246], [964, 246], [964, 374], [934, 374]]"", ""["", ""0.16454042961413506""], [""[[135, 417], [179, 417], [179, 457], [135, 457]]"", ""23"", ""0.9856617598229884""], [""[[527, 451], [569, 451], [569, 487], [527, 487]]"", ""47"", ""0.9999932565108979""], [""[[473, 553], [739, 553], [739, 597], [473, 597]]"", ""Install method"", ""0.726093961528093""], [""[[61, 809], [263, 809], [263, 853], [61, 853]]"", ""Embedded"", ""0.9999970918657012""], [""[[554.7230723179239, 448.70615062254666], [666.5264492861522, 426.1121029074135], [673.2769276820761, 460.29384937745334], [560.4735507138478, 482.8878970925865]]"", "".24inch"", ""0.9603929427493706""], [""[[184.51578249875584, 427.0294164897979], [276.90125319589436, 483.1166973896088], [256.48421750124413, 516.9705835102021], [163.09874680410562, 460.8833026103912]]"", "".62inch"", ""0.8090049467374137""]]"
https://m.media-amazon.com/images/I/4155-mT5dHL.jpg,318770,wattage,65.0 watt,bc2e237b-0464-4f3a-b5d4-104f70ec987a.jpg,"['Suit For 65W Supercharge Device', 'Orange', 'Port', '{85.69%', '65W', 'Super Charge']","[[""[[21, 27], [503, 27], [503, 67], [21, 67]]"", ""Suit For 65W Supercharge Device"", ""0.8598561916863889""], [""[[23, 196], [123, 196], [123, 232], [23, 232]]"", ""Orange"", ""0.9998975061413656""], [""[[130, 198], [190, 198], [190, 224], [130, 224]]"", ""Port"", ""0.9999041557312012""], [""[[354, 382], [434, 382], [434, 406], [354, 406]]"", ""{85.69%"", ""0.3856179791191066""], [""[[364, 404], [428, 404], [428, 434], [364, 434]]"", ""65W"", ""0.5044659911547134""], [""[[351, 431], [437, 431], [437, 452], [351, 452]]"", ""Super Charge"", ""0.880170982184684""]]"
https://m.media-amazon.com/images/I/71X1t5tyrFL.jpg,318770,wattage,240.0 watt,540f17af-efd0-4cb2-a379-f79458321be4.jpg,"['OkIco', 'LEADING TECHINOLOGY', 'FAMI/SPECIFICATIONS', '708WProduct Name', 'USB-C 240w3j240ge+Irs /', 'USB-C 240W 40Gbps Data Cable', '784S/Product Model', 'CC240-40-05/CC240-40-10', 'ErttMCable Material', '{362+20619/', 'Alumlnum Alloy+Woven Mesh', 'FRue{Product Color', 'Re/Black', '{9t4 g[Transmission Speed', '4oGbps', '{EEJ) R(Output Power', '48V---54', '240W(Max}', 'miniH Mideo Output', '8K@60Hz', '#AS W/Interface', 'USB-C to', '#REKICable length', '0.Sm', 'Faent/Interface Type', 'Hx/90*', 'RllfJf-(eNkAFA5) (ORICO Technologies Co,Ltd)', 'ARRseHotline: 400-6696298', 'BJAEUTel: 86-755-25196059', '3;fgti: wwworico.comcn', 'Website: wwworico.cc', 'APFH/E-mail: supports@orico.comcn', ""'ASbtt: Rillt2 EE-anetihutete+3123+ 03f4JL"", '4146341903-1904', 'Company Add: 1903-1904,144 Zhonghaixin Innovation Industrial Park,no.12,', 'Gan Lee Sixth Road, Gankeng Community, Jlhua Street, Shenzhen, China', 'Iribl:Tcem 3Finkgatjka824963+*2013', 'MAtE: QYSZYC 010-2018 [EER]', 'LCREP] Eventus Sistemi d.o.0', 'Ukmarjeva ulica 2,Sl-1LOOO Ljubljana,Slovenia ', 'EUCustomersService@outlookcom', 'WRREP] EVESION TRADING LMITED', 'Suiteza Blackthorn House; St Pauls Square, Birmingham, United Kingdom _', 'B3 1RL', 'UKCustomersServlce@outlookcom', '(€fe', 'y', 'boIte EN PAPIER+SAC', 'DE CPE+BLISTER', 'mDICiE/Made In Chlna']","[[""[[535, 701], [702, 701], [702, 751], [535, 751]]"", ""OkIco"", ""0.29006652224969964""], [""[[541, 742], [697, 742], [697, 759], [541, 759]]"", ""LEADING TECHINOLOGY"", ""0.5546716321576538""], [""[[409, 976], [628, 976], [628, 1005], [409, 1005]]"", ""FAMI/SPECIFICATIONS"", ""0.5246939369020788""], [""[[411, 1011], [531, 1011], [531, 1027], [411, 1027]]"", ""708WProduct Name"", ""0.27355340752720064""], [""[[573, 1015], [713, 1015], [713, 1031], [573, 1031]]"", ""USB-C 240w3j240ge+Irs /"", ""0.020833411472568706""], [""[[573, 1037], [731, 1037], [731, 1053], [573, 1053]]"", ""USB-C 240W 40Gbps Data Cable"", ""0.7265813361859212""], [""[[409, 1055], [533, 1055], [533, 1074], [409, 1074]]"", ""784S/Product Model"", ""0.3743835402767858""], [""[[573, 1059], [703, 1059], [703, 1075], [573, 1075]]"", ""CC240-40-05/CC240-40-10"", ""0.9517318054777612""], [""[[409, 1081], [531, 1081], [531, 1097], [409, 1097]]"", ""ErttMCable Material"", ""0.24239923932999388""], [""[[572, 1082], [660, 1082], [660, 1098], [572, 1098]]"", ""{362+20619/"", ""0.13405052259991954""], [""[[571, 1106], [719, 1106], [719, 1125], [571, 1125]]"", ""Alumlnum Alloy+Woven Mesh"", ""0.7241750420057083""], [""[[409, 1127], [527, 1127], [527, 1143], [409, 1143]]"", ""FRue{Product Color"", ""0.5077305684302615""], [""[[571, 1127], [629, 1127], [629, 1145], [571, 1145]]"", ""Re/Black"", ""0.815238466810061""], [""[[409, 1149], [555, 1149], [555, 1167], [409, 1167]]"", ""{9t4 g[Transmission Speed"", ""0.05391578483338421""], [""[[571, 1153], [611, 1153], [611, 1169], [571, 1169]]"", ""4oGbps"", ""0.5367490714517104""], [""[[407, 1173], [527, 1173], [527, 1189], [407, 1189]]"", ""{EEJ) R(Output Power"", ""0.10172606850087539""], [""[[571, 1177], [621, 1177], [621, 1191], [571, 1191]]"", ""48V---54"", ""0.2977946657025142""], [""[[625, 1177], [683, 1177], [683, 1191], [625, 1191]]"", ""240W(Max}"", ""0.8414834271323032""], [""[[407, 1195], [523, 1195], [523, 1211], [407, 1211]]"", ""miniH Mideo Output"", ""0.2407637955582601""], [""[[569, 1199], [621, 1199], [621, 1213], [569, 1213]]"", ""8K@60Hz"", ""0.4218972512219785""], [""[[405, 1219], [499, 1219], [499, 1235], [405, 1235]]"", ""#AS W/Interface"", ""0.14332593832377805""], [""[[568, 1219], [617, 1219], [617, 1237], [568, 1237]]"", ""USB-C to"", ""0.6501746168392434""], [""[[405, 1241], [517, 1241], [517, 1259], [405, 1259]]"", ""#REKICable length"", ""0.5681684593628424""], [""[[605, 1247], [633, 1247], [633, 1261], [605, 1261]]"", ""0.Sm"", ""0.5009465388475952""], [""[[404, 1263], [525, 1263], [525, 1283], [404, 1283]]"", ""Faent/Interface Type"", ""0.28339114060821474""], [""[[569, 1267], [615, 1267], [615, 1283], [569, 1283]]"", ""Hx/90*"", ""0.13332981665265256""], [""[[394, 1287], [708, 1287], [708, 1314], [394, 1314]]"", ""RllfJf-(eNkAFA5) (ORICO Technologies Co,Ltd)"", ""0.06981756845542592""], [""[[397, 1311], [559, 1311], [559, 1331], [397, 1331]]"", ""ARRseHotline: 400-6696298"", ""0.3684624789965143""], [""[[567, 1315], [729, 1315], [729, 1333], [567, 1333]]"", ""BJAEUTel: 86-755-25196059"", ""0.1800585115492898""], [""[[397, 1335], [547, 1335], [547, 1353], [397, 1353]]"", ""3;fgti: wwworico.comcn"", ""0.027557494898694065""], [""[[567, 1337], [685, 1337], [685, 1355], [567, 1355]]"", ""Website: wwworico.cc"", ""0.7218101739121996""], [""[[395, 1357], [587, 1357], [587, 1375], [395, 1375]]"", ""APFH/E-mail: supports@orico.comcn"", ""0.21847549361079047""], [""[[394, 1375], [766, 1375], [766, 1401], [394, 1401]]"", ""'ASbtt: Rillt2 EE-anetihutete+3123+ 03f4JL"", ""0.00010086870439789986""], [""[[395, 1401], [493, 1401], [493, 1417], [395, 1417]]"", ""4146341903-1904"", ""0.5029795555905486""], [""[[393, 1420], [792, 1420], [792, 1446], [393, 1446]]"", ""Company Add: 1903-1904,144 Zhonghaixin Innovation Industrial Park,no.12,"", ""0.6444669165448886""], [""[[393, 1445], [767, 1445], [767, 1465], [393, 1465]]"", ""Gan Lee Sixth Road, Gankeng Community, Jlhua Street, Shenzhen, China"", ""0.4483997963892789""], [""[[391, 1463], [672, 1463], [672, 1487], [391, 1487]]"", ""Iribl:Tcem 3Finkgatjka824963+*2013"", ""0.0019737403933050525""], [""[[388, 1484], [618, 1484], [618, 1508], [388, 1508]]"", ""MAtE: QYSZYC 010-2018 [EER]"", ""0.05273443287697358""], [""[[391, 1511], [551, 1511], [551, 1531], [391, 1531]]"", ""LCREP] Eventus Sistemi d.o.0"", ""0.45096542727797456""], [""[[390, 1526], [617, 1526], [617, 1545], [390, 1545]]"", ""Ukmarjeva ulica 2,Sl-1LOOO Ljubljana,Slovenia "", ""0.42782189147803623""], [""[[390, 1538], [571, 1538], [571, 1558], [390, 1558]]"", ""EUCustomersService@outlookcom"", ""0.9528582006914591""], [""[[391, 1559], [577, 1559], [577, 1577], [391, 1577]]"", ""WRREP] EVESION TRADING LMITED"", ""0.5727959699414052""], [""[[391, 1574], [755, 1574], [755, 1595], [391, 1595]]"", ""Suiteza Blackthorn House; St Pauls Square, Birmingham, United Kingdom _"", ""0.5679821303173264""], [""[[391, 1587], [427, 1587], [427, 1601], [391, 1601]]"", ""B3 1RL"", ""0.7423576210043462""], [""[[389, 1601], [569, 1601], [569, 1617], [389, 1617]]"", ""UKCustomersServlce@outlookcom"", ""0.9947856388041385""], [""[[382, 1634], [504, 1634], [504, 1686], [382, 1686]]"", ""(\u20acfe"", ""0.3130528926849365""], [""[[386, 1702], [438, 1702], [438, 1756], [386, 1756]]"", ""y"", ""0.08067554105274954""], [""[[573, 1815], [697, 1815], [697, 1833], [573, 1833]]"", ""boIte EN PAPIER+SAC"", ""0.4685004866564182""], [""[[573, 1832], [667, 1832], [667, 1852], [573, 1852]]"", ""DE CPE+BLISTER"", ""0.9498535064489658""], [""[[389, 1843], [513, 1843], [513, 1861], [389, 1861]]"", ""mDICiE/Made In Chlna"", ""0.23620519961732944""]]"
https://m.media-amazon.com/images/I/71IiCkHLRUL.jpg,211213,wattage,8.0 watt,531600d9-22f4-4aec-aa9d-bb9087813ec6.jpg,"[""'ave0"", 'Pa_thsu', 'In China', 'Meter Star', '8', '2', 'Bo73TY3G8W', '2PCSW', 'C[OW', 'VCf', 'H6m', 'hton', 'New', 'ccesoris', 'Made']","[[""[[836, 588], [886, 588], [886, 614], [836, 614]]"", ""'ave0"", ""0.7972444722349151""], [""[[911, 591], [997, 591], [997, 627], [911, 627]]"", ""Pa_thsu"", ""0.8438431133198367""], [""[[985, 631], [1111, 631], [1111, 676], [985, 676]]"", ""In China"", ""0.9998051627937518""], [""[[637, 755], [1002, 755], [1002, 843], [637, 843]]"", ""Meter Star"", ""0.8256038806561838""], [""[[744, 1204], [824, 1204], [824, 1316], [744, 1316]]"", ""8"", ""0.6984040128949154""], [""[[826, 1174], [900, 1174], [900, 1346], [826, 1346]]"", ""2"", ""0.49482524888857427""], [""[[842.3756770666055, 536.0656822130455], [1016.9975752773336, 558.8794078911418], [1011.6243229333945, 588.9343177869545], [837.0024247226664, 566.1205921088582]]"", ""Bo73TY3G8W"", ""0.5880711814399383""], [""[[726.9294245448556, 564.1459283614803], [801.8298581594385, 573.8457961711281], [796.0705754551444, 607.8540716385197], [721.1701418405615, 598.1542038288719]]"", ""2PCSW"", ""0.32704551307005547""], [""[[796.9230627620734, 579.1999631813908], [843.8266440708375, 585.9949709970356], [840.0769372379266, 610.8000368186092], [793.1733559291625, 604.0050290029644]]"", ""C[OW"", ""0.1878076046705246""], [""[[883.2572186472918, 590.1430466182295], [918.8869202793022, 597.3370280099749], [913.7427813527082, 618.8569533817705], [878.1130797206978, 611.6629719900251]]"", ""VCf"", ""0.5231606093082404""], [""[[725.9563638994289, 596.1385464278869], [789.7179628446785, 604.5246179187784], [784.0436361005711, 640.8614535721131], [719.2820371553215, 632.4753820812216]]"", ""H6m"", ""0.13697798614092804""], [""[[991.0789916602317, 597.1448741467184], [1040.7970839268505, 604.9154164365274], [1035.9210083397684, 633.8551258532816], [986.2029160731496, 626.0845835634726]]"", ""hton"", ""0.817460298538208""], [""[[808.0735178907759, 604.1087751412585], [880.8710316150219, 617.9924712234874], [872.9264821092241, 653.8912248587415], [800.1289683849781, 639.0075287765126]]"", ""New"", ""0.9999754981567288""], [""[[1049.0220279500418, 609.1638810551212], [1131.956169379155, 619.4890571443436], [1127.9779720499582, 643.8361189448788], [1045.043830620845, 634.5109428556564]]"", ""ccesoris"", ""0.6503358069124663""], [""[[900.0298574998546, 615.1194299994187], [987.8779338304686, 627.0193730543642], [981.9701425001454, 662.8805700005813], [893.1220661695314, 650.9806269456358]]"", ""Made"", ""0.9999977350234985""]]"
https://m.media-amazon.com/images/I/61kh4EsIp+L.jpg,752266,wattage,10.0 watt,7ccc62f6-bb48-41a4-afc6-01762ff5f7fd.jpg,"['max.1OW', 'Ix', 'E27', 'WW, DW, CW', 'RGBW']","[[""[[810, 920], [1146, 920], [1146, 998], [810, 998]]"", ""max.1OW"", ""0.8228459430558152""], [""[[435, 983], [585, 983], [585, 1095], [435, 1095]]"", ""Ix"", ""0.999530432111027""], [""[[379, 1117], [631, 1117], [631, 1249], [379, 1249]]"", ""E27"", ""0.9979224470493525""], [""[[803, 1167], [1157, 1167], [1157, 1233], [803, 1233]]"", ""WW, DW, CW"", ""0.620550465564911""], [""[[889, 1233], [1069, 1233], [1069, 1293], [889, 1293]]"", ""RGBW"", ""0.9988054037094116""]]"
